state;sport;2002/2003;2003/2004;2004/2005;2005/2006;2006/2007;2007/2008;2008/2009;2009/2010;2010/2011;2011/2012;2012/2013;2013/2014;2014/2015;2015/2016;2016/2017;2017/2018;2018/2019
OK;None;;;;;;;;0;0;0;0;0;0;0;;;
UT;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;0;;;;
FL;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
ID;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
MD;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
IN;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
OK;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
WA;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
ME;Other 1:;0;0;0;0;32;16;48;;;;;;;;;;
MN;Other 1:;3507;3552;3681;0;3660;0;3468;;;;;;;;;;
NH;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
ND;Other 2:;0;0;0;0;0;0;0;;;;;;;;;;
OH;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
TX;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
WI;Other 2:;0;0;0;0;0;0;0;;;;;;;;;;
ID;Skiing -- Alpine;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Martial Arts;;;;;;;;;;;;;;0;0;0;0
IL;Riflery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Rodeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Track and Field -- Outdoor;16624;16587;16197;17686;18063;17262;17871;18545;20265;19283;19926;20278;19895;19974;20357;19670;19469
IN;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
IN;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IN;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IN;Beach Volleyball;;;;;;;;;;;;;;;;0;0
IN;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
IN;Softball -- Slow Pitch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IN;Wrestling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;259
IA;Native Youth Olympics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IA;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
IA;Ultimate Frisbee;;;;;;;;;;;;;;;0;0;0
IA;Unified Track and Field -- Outdoor;;;;;;;;;;;;;;;;0;0
KS;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
KS;Adaptive Tennis;;;;;;;;;;;;;;;0;0;0
KS;Equestrian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KY;Adaptive Golf;;;;;;;;;;;;;;0;0;0;0
KY;Drill Team;;;;;;;;0;0;0;0;0;0;0;0;0;0
KY;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KY;Weight Lifting;0;0;346;346;346;423;423;423;423;0;0;0;0;0;0;0;0
LA;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA;Adapted Softball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA;Bass Fishing;;;;;;;;;;;;;;;;0;0
LA;Volleyball;4038;4038;4378;4378;4378;2024;3390;3406;3887;4083;4100;4277;4341;4785;4600;4809;5068
ME;Archery;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;0
ME;Badminton;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;50;50
ME;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ME;Lacrosse;1046;1157;1340;1493;1378;1468;1464;1512;1530;1344;1507;1482;1513;1413;1419;1518;1572
ME;Roller Hockey;;;;;;;;;;;;;;;0;0;0
MD;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
MD;Bowling;32;0;135;265;0;70;92;95;16;26;29;22;29;27;28;80;72
MD;Crew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MD;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MD;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
MD;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA;Mixed 6-Coed Volleyball;;;;;;;;0;0;0;0;0;0;0;0;0;0
MI;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
MI;Adaptive Corn Toss;;;;;;;;;;;;;;0;0;0;0
MI;Beach Volleyball;;;;;;;;;;;;;;;;0;0
MI;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MI;Drill Team;;;;;;;;0;0;0;0;0;0;0;0;0;0
MI;Football -- 11-Player;0;0;0;0;0;0;0;0;0;107;43;43;65;92;111;108;94
MI;Lacrosse;1101;1124;1435;1515;1760;2016;2136;2234;2444;2447;2502;2540;2592;2779;2818;2907;3195
MI;Martial Arts;;;;;;;;;;;;;;0;0;0;8
MI;Rock Climbing;;;;;;;;;;;;;;0;0;0;0
MN;Adapted Bowling;101;113;83;123;163;180;153;150;155;168;181;112;158;163;185;192;192
MN;Adapted Football;;;;;;;;;;;;;;;;;0
MN;Softball -- Fast Pitch;12539;12719;12789;11578;11132;12513;11254;11097;11500;11215;12056;12737;12722;13029;13240;13104;13235
MN;Tennis;5849;5896;5866;5539;5672;0;5785;5727;6320;6308;6517;6558;6550;6524;6582;6635;6633
MN;Trap Shooting;;;;;;;;;;;;;;0;0;0;0
MS;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
MS;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MS;Squash;;;;;;;;;;;;;;0;0;0;0
AL;Bowling;0;0;0;0;0;0;0;0;0;0;0;0;107;416;554;629;610
AL;Football -- 9-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AL;Kayaking;;;;;;;;0;0;0;0;0;0;0;0;0;0
AL;Tennis;1528;1549;1549;1579;1579;1548;1691;1701;1701;1726;1705;1781;1784;1749;1833;1835;1926
AK;Soccer;866;863;888;948;879;970;920;947;921;983;882;930;948;955;961;974;960
AK;Softball -- Fast Pitch;626;584;584;581;536;550;600;654;709;724;693;622;684;639;563;612;767
AK;Volleyball;1887;1529;1719;1639;1578;1722;1503;1677;1471;1475;1944;1994;2024;1201;1214;2003;1907
AK;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AZ;Badminton;836;832;907;860;845;861;861;800;1003;1057;887;1156;1234;1250;1211;1249;1412
AZ;Basketball;6366;6160;6292;6366;6634;6758;6758;6955;6484;6459;6745;6626;6482;6654;6586;6448;6322
AZ;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;6098
AZ;Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AZ;Ice Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AZ;Sailing;;;;;;;;;;;;;;;;;0
AR;Adapted Softball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AR;Golf;328;366;440;511;540;585;637;667;738;533;581;695;720;786;678;697;697
AR;Martial Arts;;;;;;;;;;;;;;;0;0;0
AR;Rodeo;11;10;6;14;12;12;2;4;4;0;50;0;5;9;11;25;24
AR;Roller Hockey;;;;;;;;;;;;;;;0;0;0
AR;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AR;Volleyball;969;1615;1695;1971;2220;2676;2536;2572;2979;2709;2032;2437;2545;2883;2899;3085;2923
AR;Weight Lifting;1;69;26;27;105;0;20;1;4;0;42;45;47;106;197;181;0
CA;Adapted Bowling;0;0;0;0;0;0;10;10;13;16;16;10;20;0;14;2;2
CA;Drill Team;;;;;;;;0;0;0;0;0;0;0;0;0;0
CA;Football -- 6-player;3;3;30;30;0;0;0;0;0;0;0;0;0;0;15;0;16
CA;Mt. Biking;;;;;;;;0;0;115;79;129;146;198;223;190;121
CA;Track and Field -- Outdoor;34378;34378;36113;36113;38817;38817;41736;41736;44625;45732;44200;44566;45501;46003;46276;46327;45235
CA;Water Polo;12185;12185;13099;13099;13482;13482;13871;13871;14040;14225;14418;14393;14629;15407;15913;16085;16568
CO;Cross Country;2941;2941;2718;3039;3207;3317;3535;3293;3636;3763;4186;4221;3957;4178;4078;4020;4001
CO;Drill Team;;;;;;;;0;0;0;0;0;0;0;0;0;0
CO;Squash;;;;;;;;;;;;;;;0;0;0
CO;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CT;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CT;Adaptive Strength Training;;;;;;;;;;;;;;0;0;0;0
CT;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
CT;Rodeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CT;Swimming & Diving;3043;2896;3024;2968;2822;2737;2706;2732;2777;2746;2833;2800;2620;2635;2655;2597;2615
CT;Synchronized Swimming;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CT;Trap Shooting;;;;;;;;;;;;;;0;0;0;0
CT;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DC;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DC;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
DC;Figure Skating;;;;;;;;;;;;;;0;0;0;0
DC;Swimming & Diving;46;35;47;40;22;22;22;22;22;22;22;130;196;207;219;257;267
DC;Team Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE;Martial Arts;;;;;;;;;;;;;;0;0;0;0
FL;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FL;Adaptive Strength Training;;;;;;;;;;;;;;0;0;0;0
FL;Adaptive Tennis;;;;;;;;;;;;;;0;0;0;0
FL;Crew;366;181;208;284;286;151;269;0;0;0;0;0;0;0;0;0;0
FL;Flag Football;3855;3375;3538;4193;4353;4497;4848;5026;4880;5538;5391;6287;6615;7460;7780;7952;7683
FL;Football -- 11-Player;13;8;16;15;10;3;8;13;21;36;33;37;35;46;66;87;89
FL;Rythmic Gymnastics;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FL;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FL;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FL;Squash;;;;;;;;;;;;;;0;0;0;0
FL;Trap Shooting;;;;;;;;;;;;;;0;0;0;0
GA;Adaptive Tennis;;;;;;;;;;;;;;;0;0;0
GA;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GA;Badminton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GA;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;4819
GA;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HI;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
HI;Mixed 6-Coed Volleyball;;;;;;;;0;0;0;0;0;0;0;0;0;0
HI;Roller Hockey;;;;;;;;;;;;;;;0;0;0
HI;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HI;Softball -- Fast Pitch;971;1068;1063;1175;1240;1287;1299;1352;699;699;1135;1347;1378;1453;1404;1299;1263
HI;Soft Tennis;137;149;0;199;218;235;210;164;173;173;209;190;176;162;161;170;166
HI;Squash;;;;;;;;;;;;;;;0;0;0
ID;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Adaptive Tennis;;;;;;;;;;;;;;;0;0;0
ID;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
ID;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
OR;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OR;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OR;Tennis;2421;2469;2237;2809;2677;2745;2741;2960;2806;2787;2778;2906;3020;2910;3063;2905;3079
PA;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA;Dance;;;;;;;;;;;;;;;;;0
PA;Rugby;;;;;;;;;;;;;;;;;0
PA;Skiing -- Alpine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA;Unified Flag Football;;;;;;;;;;;;;;;;0;0
RI;Adaptive Tennis;;;;;;;;;;;;;;;0;0;0
RI;Cycling;;;;;;;;;;;;;;0;0;0;0
RI;Flag Football;0;0;0;0;0;0;0;608;0;0;0;0;0;0;0;0;0
RI;Unified Basketball;;;;;;;;;;;;;;;;;232
SC;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC;Canoe Paddling;;;;;;;;;;;;;0;0;0;0;0
SC;Softball -- Fast Pitch;4825;4809;4537;4875;4728;4846;4854;4869;4885;4942;4975;4943;4907;5155;5151;4822;4875
SC;Track and Field -- Indoor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC;Unified Track and Field -- Outdoor;;;;;;;;;;;;;;;;0;0
SC;Wrestling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SD;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
SD;Native Youth Olympics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SD;Skiing -- Alpine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SD;Softball -- Slow Pitch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SD;Track and Field -- Outdoor;2714;2600;2632;2601;2703;2816;2669;2769;2701;2705;2861;2906;2670;2678;2832;2977;2841
TN;Football -- 11-Player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
TN;Football -- 8-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Football -- 9-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Canoe Paddling;;;;;;;;;;;;;0;0;0;0;0
TX;Figure Skating;;;;;;;;;;;;;;0;0;0;0
TX;Football -- 11-Player;304;268;503;388;235;166;176;115;316;228;196;179;169;178;181;210;210
TX;Squash;;;;;;;;;;;;;;0;0;0;0
UT;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
UT;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
UT;Dance Team, High Kick;;;;;;;;0;0;0;0;0;0;0;0;0;0
UT;Fencing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UT;Field Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UT;Martial Arts;;;;;;;;;;;;;;;0;0;0
UT;Rugby;;;;;;;;;;;;;;;;;0
UT;Sailing;;;;;;;;;;;;;;;;;0
VT;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
VT;Adaptive Handball;;;;;;;;;;;;;;0;0;0;0
VT;Cross Country;466;460;482;466;562;424;440;478;503;412;353;511;321;321;296;208;296
VT;Dance Team, Jazz;;;;;;;;0;0;0;0;44;27;27;3;22;32
VT;Figure Skating;;;;;;;;;;;;;;0;0;0;0
VA;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VA;Bass Fishing;;;;;;;;;;;;;;;;0;0
VA;Cycling;;;;;;;;;;;;;;0;0;0;0
VA;Football -- 11-Player;134;385;20;52;37;28;24;122;22;21;28;36;37;59;35;48;44
VA;Martial Arts;;;;;;;;;;;;;;;0;0;0
VA;Mixed 6-Coed Volleyball;;;;;;;;0;0;0;0;0;0;0;0;0;0
VA;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VA;Tennis;3233;3313;4005;3733;3553;3631;3586;3615;3647;3502;3502;3448;3378;3600;3594;3573;3588
WA;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
WA;Baseball;59;131;49;131;92;15;43;0;0;0;0;0;0;0;0;0;0
WA;Rock Climbing;;;;;;;;;;;;;;0;0;0;0
WV;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
WV;Sailing;;;;;;;;;;;;;;;;;0
WV;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WI;Equestrian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WI;Mt. Biking;;;;;;;;0;0;0;0;0;0;0;0;0;0
WI;Rock Climbing;;;;;;;;;;;;;;;0;0;0
WI;Squash;;;;;;;;;;;;;;;0;0;0
MO;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MO;Golf;1520;1531;1653;1669;1683;1702;1802;1578;1501;1644;1656;1755;1763;1874;1918;1898;1970
MO;Gymnastics;25;20;16;16;16;0;20;8;17;0;0;0;0;0;0;0;0
MO;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MO;Kayaking;;;;;;;;0;0;0;0;0;0;0;0;0;0
MO;Rodeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MO;Rythmic Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MO;Swimming & Diving;2695;2674;2655;2787;2643;2858;2960;3001;2886;3027;2968;2990;2835;2931;3254;3373;3244
MO;Team Tennis;0;0;3353;3310;3441;3503;3638;3726;3453;3818;3883;3995;3997;3882;4047;4029;4193
MO;Tennis;3285;3359;3353;3310;3441;3503;3638;3726;3453;3818;3883;3995;3997;3882;4047;4029;4193
MO;Wrestling;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;956
MT;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
MT;Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Crew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Golf;762;930;534;580;589;622;629;524;549;610;521;480;484;470;539;506;546
MT;Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Mt. Biking;;;;;;;;0;0;0;0;0;0;0;0;0;0
MT;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NE;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
NE;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
NE;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NE;Unified Flag Football;;;;;;;;;;;;;;;;0;0
NE;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NV;Adaptive Tennis;;;;;;;;;;;;;;0;0;0;0
NV;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
NV;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NH;Adapted Track;;;;;;;;0;0;0;0;100;80;84;134;177;182
NH;Figure Skating;;;;;;;;;;;;;;;0;0;0
NH;Riflery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NJ;Adaptive Golf;;;;;;;;;;;;;;;0;0;0
NJ;Softball -- Fast Pitch;11996;12538;11044;12542;12512;12563;11949;12040;12524;12683;12467;12749;12046;12627;12222;11721;11881
NM;Adaptive Golf;;;;;;;;;;;;;;;0;0;0
NM;Bass Fishing;;;;;;;;;;;;;;;;0;0
NM;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
NM;Fencing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NM;Roller Hockey;;;;;;;;;;;;;;;0;0;0
NM;Skiing -- Alpine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NM;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NY;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
NY;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NY;Kayaking;;;;;;;;0;0;0;0;0;0;0;0;0;0
NY;Martial Arts;;;;;;;;;;;;;;0;0;0;0
NY;Rock Climbing;;;;;;;;;;;;;;0;0;0;0
NY;Skiing -- Cross Country;950;950;0;0;0;559;559;559;405;398;398;398;398;413;348;353;304
NY;Soccer;22213;22213;22806;22806;22806;23753;23753;23753;23947;22727;22727;22727;22727;21080;20939;21111;21081
NY;Tennis;8541;8541;8512;8512;8512;9704;9704;9704;9862;9502;9502;9502;9502;8463;8402;8717;8788
NC;Adapted Basketball;;;;;;;;0;0;0;0;0;0;0;0;0;0
NC;Cross Country;3674;3756;4066;4083;4316;4505;4439;4445;4627;4589;4614;4741;5315;5444;5352;5250;5063
NC;Field Hockey;234;264;273;0;382;569;1099;880;1040;1120;1020;460;0;;0;0;0
NC;Native Youth Olympics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC;Rythmic Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC;Unified Flag Football;;;;;;;;;;;;;;;;0;0
ND;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
ND;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Rodeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Track and Field -- Outdoor;1871;1839;1927;1815;1933;1841;1775;1789;1697;1712;1660;1749;1798;1958;1994;2160;2194
OH;Adaptive Golf;;;;;;;;;;;;;;0;0;0;0
OH;Figure Skating;;;;;;;;;;;;;;0;0;0;0
OH;Team Tennis;0;0;0;0;0;0;0;0;0;6418;6418;6385;0;0;0;254;0
OK;Adapted Softball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Rodeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Softball -- Fast Pitch;5872;6190;7000;7100;7250;7123;7123;10450;10450;10450;7182;7201;7480;7327;7229;6685;6499
OK;Track and Field -- Outdoor;3831;3860;3950;3975;3980;3975;3975;4000;5800;3276;0;5386;5380;5923;5837;5523;5571
OK;Trap Shooting;;;;;;;;;;;;;;0;0;0;0
OR;Adaptive Strength Training;;;;;;;;;;;;;;;0;0;0
OR;Baseball;48;0;0;0;0;0;0;0;0;16;23;0;0;4;4;10;9
OR;Football -- 6-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WI;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WY;Skiing -- Cross Country;110;114;94;98;92;89;106;85;137;102;90;78;79;63;65;83;107
WY;Swimming & Diving;583;588;603;545;562;526;534;529;558;568;560;596;545;538;517;542;581
WY;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AL;DANCE;;;;;;;;0;0;0;0;0;0;0;0;0;
DC;DANCE;;;;;;;;0;0;0;0;0;0;0;0;0;
HI;Pentathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ID;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
MO;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
NV;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
NJ;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
ND;DANCE;;;;;;;;0;0;0;0;0;0;0;0;0;
OR;Pentathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
PA;Competitive Spirit Squad;0;0;0;0;0;0;0;0;0;1080;1575;3945;4110;4650;4605;4605;
WA;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
WA;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
WI;DANCE;;;;;;;;0;0;0;0;0;0;0;0;0;
RI;None;;;;;;;;0;0;0;0;0;0;0;;;
IA;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
KS;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
LA;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
WY;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
IL;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
ME;Other 2:;0;0;0;11;14;0;0;;;;;;;;;;
ND;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
OR;Other 1:;0;0;1559;0;0;0;0;;;;;;;;;;
TN;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
WA;Other 2:;0;;0;0;0;0;0;;;;;;;;;;
ID;Lacrosse;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Snowboarding;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Squash;;;;;;;;;;;;;;;0;0;0
ID;Track and Field -- Outdoor;2741;2599;2859;2995;2842;3148;3192;3247;3146;3093;3059;3262;3164;3437;3517;3567;3659
ID;Wrestling;16;0;15;0;0;15;15;14;18;18;17;14;26;41;40;93;112
IL;Adaptive Strength Training;;;;;;;;;;;;;;0;0;0;0
IL;Archery;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Baseball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Gymnastics;1916;1800;1656;458;1935;1743;1657;1710;2031;2012;1872;1912;1795;1753;1708;1920;1695
IL;Rugby;;;;;;;;;;;;;;;;;0
IL;Volleyball;22243;21978;21591;21659;21290;21618;21876;21843;22400;22492;22329;21723;21939;22231;22157;21961;21708
IN;Adapted Basketball;;;;;;;;0;0;0;0;0;0;0;0;0;0
IN;Adaptive Corn Toss;;;;;;;;;;;;;;;0;0;0
IN;Cycling;;;;;;;;;;;;;;0;0;0;0
IN;Gymnastics;1046;1097;1018;974;954;869;830;866;823;752;724;677;632;603;643;604;573
IN;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IN;Unified Track and Field -- Outdoor;;;;;;;;;;;;;;;;849;1541
IN;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IA;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IA;Mt. Biking;;;;;;;;0;0;0;0;0;0;0;0;0;0
